no_correlativo,year,dia,mes,departamento,origen,destino,hora_ingreso,hora_egreso,no_vuelo,operador,tipo_operacion,fecha,borrar,tipo_aeronave,puerta,matricula
5579,2022,6,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5580,2022,13,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5581,2022,20,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5582,2022,27,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5583,2022,7,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5584,2022,14,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5585,2022,21,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5586,2022,28,4,PXS,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5587,2022,1,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5588,2022,8,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5589,2022,15,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5590,2022,22,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5591,2022,29,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5592,2022,2,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5593,2022,9,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5594,2022,16,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5595,2022,23,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5596,2022,30,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5597,2022,3,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5598,2022,10,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5599,2022,17,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5600,2022,24,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5601,2022,4,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5602,2022,11,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5603,2022,18,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5604,2022,25,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5605,2022,5,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5606,2022,12,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5607,2022,19,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5608,2022,26,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5609,2022,6,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5610,2022,13,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5611,2022,20,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5612,2022,27,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5613,2022,7,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5614,2022,14,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5615,2022,21,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5616,2022,28,4,TALLER,MIA,SAP,09:25:00,10:30:00,5455/5457,DHL,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5617,2022,2,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,01,N371FL
5618,2022,9,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5619,2022,16,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5620,2022,23,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5621,2022,30,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5622,2022,4,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5623,2022,11,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5624,2022,18,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5625,2022,25,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5626,2022,5,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,2,N351FL
5627,2022,12,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5628,2022,19,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N391FL
5629,2022,26,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N391FL
5630,2022,6,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5631,2022,13,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5632,2022,20,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N391FL
5633,2022,27,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N371FL
5634,2022,7,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5635,2022,14,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N351FL
5636,2022,21,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N391FL
5637,2022,28,4,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-03-31T00:00:00.0000000,False,CV-5800,,N361FL
5638,2022,4,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5639,2022,11,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5640,2022,18,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5641,2022,25,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5642,2022,5,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,1,
5643,2022,12,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5644,2022,19,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5645,2022,26,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5646,2022,6,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5647,2022,13,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5648,2022,20,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5649,2022,27,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5650,2022,7,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,,,
5651,2022,14,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5652,2022,21,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5653,2022,28,4,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5654,2022,4,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,,,
5655,2022,11,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5656,2022,18,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5657,2022,25,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5658,2022,5,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,01 COMBEX,
5659,2022,12,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5660,2022,19,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5661,2022,26,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5662,2022,6,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5663,2022,13,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5664,2022,20,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5665,2022,27,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5666,2022,7,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,CV-5800,"Rampa remota ",N351FL
5667,2022,14,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJH
5668,2022,21,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,,,
5669,2022,28,4,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-03-31T00:00:00.0000000,False,LET-410,,TG-TJG
5670,2022,7,4,CCO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5671,2022,14,4,CCO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5672,2022,21,4,CCO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5673,2022,28,4,CCO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5674,2022,7,4,CGO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5675,2022,14,4,CGO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,B747-400,,PH-MPS
5676,2022,21,4,CGO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,B747-400,,PH-MPS
5677,2022,28,4,CGO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5678,2022,7,4,MANTO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5679,2022,14,4,MANTO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5680,2022,21,4,MANTO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5681,2022,28,4,MANTO,MIA,UIO,13:30:00,15:30:00,6141/6141,KLM,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5682,2022,3,4,CCO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5683,2022,10,4,CCO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5684,2022,17,4,CCO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5685,2022,24,4,CCO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5686,2022,3,4,CGO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5687,2022,10,4,CGO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,B767-200,,XA-EFR
5688,2022,17,4,CGO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5689,2022,24,4,CGO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5690,2022,3,4,MANTO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5691,2022,10,4,MANTO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5692,2022,17,4,MANTO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5693,2022,24,4,MANTO,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5694,2022,3,4,SEC,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5695,2022,10,4,SEC,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5696,2022,17,4,SEC,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5697,2022,24,4,SEC,LAX,SJO,05:50:00,07:20:00,5701/4700,AEROUNION,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5749,2022,1,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5750,2022,8,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5751,2022,15,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5752,2022,22,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5753,2022,29,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5754,2022,3,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5755,2022,10,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5756,2022,17,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5757,2022,24,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5758,2022,5,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5759,2022,12,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5760,2022,19,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5761,2022,26,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5762,2022,6,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5763,2022,13,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5764,2022,20,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5765,2022,27,4,CCO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5766,2022,1,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5767,2022,8,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,B767-300,,N540LA
5768,2022,15,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,B767-300,,N540LA
5769,2022,22,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5770,2022,29,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5771,2022,3,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5772,2022,10,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5773,2022,17,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,B767-300,,
5774,2022,24,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5775,2022,5,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5776,2022,12,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5777,2022,19,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5778,2022,26,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5779,2022,6,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5780,2022,13,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5781,2022,20,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5782,2022,27,4,CGO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5783,2022,1,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5784,2022,8,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5785,2022,15,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5786,2022,22,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5787,2022,29,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5788,2022,3,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5789,2022,10,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5790,2022,17,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5791,2022,24,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5792,2022,5,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5793,2022,12,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5794,2022,19,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5795,2022,26,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5796,2022,6,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5797,2022,13,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5798,2022,20,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5799,2022,27,4,MANTO,MIA,MIA,00:00:00,01:00:00,1801/1801,LAN CARGO,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5800,2022,1,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5801,2022,2,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5802,2022,9,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5803,2022,16,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5804,2022,23,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5805,2022,30,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5806,2022,4,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5807,2022,11,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5808,2022,18,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5809,2022,25,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5810,2022,6,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
5811,2022,13,4,CCO,MID,SJO,00:00:00,01:00:00,4065/4068,TAMPA,TRANSITO,2022-03-31T00:00:00.0000000,False,,,
